,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC003991.3,62.355739135191946,-0.9254631642480206,0.3682024624538926,-2.513462723959674,0.011955241140644357,0.06873918527662058
AC004012.1,21.833679204842607,0.3789995031904714,0.5247974412608765,0.7221824524904095,0.4701823103257368,0.7434008950351433
AC004014.3,7.6091931134011945,4.518008791253306,1.4851414039196484,3.0421404852960023,0.002349022343080947,0.018895588855873675
AC004019.13,56.59257855636869,-0.2084443823954324,0.3894275667250315,-0.5352584157007344,0.592471177276513,0.8243851081330382
AC004041.2,2.505444988683378,1.1652067383117317,1.3492774494900053,0.8635783090810212,0.38781958406298245,
AC004053.1,11.42128236949533,0.19472229803960048,0.6239996493740533,0.3120551401510087,0.7549986182901928,0.9050140699496033
AC004063.1,4.0191702242441885,0.5141280577535127,1.4464447502266906,0.35544258270005624,0.722258052415863,
AC004067.5,53.74142670398752,-0.5038808703561691,0.4851871876482628,-1.038528805343183,0.29902393180454434,0.5946763002146903
AC004069.2,53.76861074438304,-0.22208579410145649,0.7897766903345622,-0.28120074550108254,0.7785564328956791,0.9145145360924298
AC004076.7,14.93603371279279,0.1721426854680405,0.6493775887747575,0.26508873796035753,0.7909411028887339,0.9201376830557211
AC004076.9,6.05625565207913,0.8956620819322504,0.8276988432079221,1.0821110712936632,0.2792031769064023,0.5733521685215703
AC004112.4,3.3147952367656224,0.17314244418773517,1.9069193322191058,0.09079694209521026,0.9276539398707829,
AC004156.3,9.282408109921699,-0.16828796184096487,0.7621061833000516,-0.22081957282153108,0.8252329228405925,0.9357234202225727
AC004158.2,598.3110805093389,-0.03628450718511881,0.2440993875206579,-0.14864644911101255,0.8818326190476335,0.9597541353563358
AC004160.4,7.461810132933061,1.6297388212792605,0.8815890822634741,1.848637708959504,0.06451014382385559,0.2342903965243858
AC004221.2,16.98850979281192,-0.056104345380704045,0.5652962049426523,-0.09924769508473115,0.9209416065613885,0.972664502461539
AC004231.2,7.274252800933403,0.6448032276004482,0.933792293222119,0.6905210422925072,0.4898665818743692,0.7559795995034722
AC004257.1,7.189075642370238,0.35823119315627355,0.7836913386110156,0.4571075058596268,0.6475937755685232,0.8539542656248859
AC004257.3,160.57961982379152,-0.08342935372833848,0.2372675888189177,-0.35162558082052936,0.7251190781500693,0.890873276974768
AC004381.6,1117.273877659691,-0.23133481611033693,0.24882216260285359,-0.9297194980158247,0.3525163364475423,0.6471030297719539
AC004381.7,1.6012636279063077,-1.7016951291819344,2.0366903808255077,-0.835519794860624,0.4034251063802593,
AC004410.3,11.34993174257655,-1.486831218398476,0.7514330733210178,-1.9786608697263057,0.047854201394816144,0.19008434966769738
AC004447.2,2.250794462757922,0.38180857784938793,2.0255598711727587,0.18849533073950975,0.8504883754447529,
AC004448.5,3.994801787210916,2.1738110330716083,1.2694132730835403,1.7124533665787103,0.08681315151271152,
AC004449.6,21.946132154665893,-1.2543128505869843,0.7609539859055847,-1.6483425723754774,0.09928239328866974,0.31194311833576827
AC004463.6,138.5173512537101,-0.15515283695977924,0.41812281870493934,-0.3710700062731267,0.7105853902708399,0.8841758875917866
AC004471.10,14.19725711816396,-0.6445894437509205,0.8840538449676064,-0.7291291672110081,0.46592265450398296,0.7403510707316189
AC004471.9,5.627481359650528,-0.929306542503647,0.9482981166571705,-0.9799729918050767,0.32709945058947754,0.6229527402362425
AC004485.3,78.92870312398209,-1.562933033425767,0.4620318118833485,-3.3827390089329357,0.0007176679938877348,0.007085809545538065
AC004490.1,4.061578227738653,-0.84741916123875,1.0569267046514597,-0.8017766582198351,0.42268216313688406,0.7087523693548846
AC004528.4,7.6036850492790435,-0.4618227861143223,1.182821848810815,-0.39044154162237493,0.6962100747259494,0.8768475239506275
AC004538.3,73.61978005601631,0.8635348457972787,0.3045599282681043,2.835352801361013,0.004577510415152145,0.03241686030553651
AC004540.5,8.020710637318663,-0.4149662876105578,0.9729366589585389,-0.42650904741810264,0.6697369568151649,0.8647187196219135
AC004549.6,8.138548708218304,-0.48529373578322693,0.7310693206602996,-0.6638135701617339,0.5068096392649128,0.7678022281497181
AC004562.1,174.06562399106338,-2.0353548127864887,0.27569282589862315,-7.382690522149904,1.551223187369017e-13,8.929396596193269e-12
AC004593.3,3.400249618633356,-3.4221095998556477,2.862082477075867,-1.1956712034909454,0.23182489307843301,
AC004623.2,2.038964456970962,-0.5575392778607108,1.5782167357625858,-0.35327168013543514,0.7238847744968988,
AC004702.2,13.009325943037764,-0.1914269375735855,0.6459776172605277,-0.29633679628930787,0.7669728878118522,0.910020099188048
AC004837.5,1.923519605200321,-3.2516657904694575,2.0315504370762727,-1.6005833432071352,0.10946923394906222,
AC004840.8,14.123303685853843,-0.4379715077140321,0.7468873135101779,-0.5863956982421872,0.557609634440668,0.8022826652178708
AC004840.9,162.03870425493412,-0.0903281906823842,0.32762193367687953,-0.2757086183719045,0.7827718756089885,0.9168705861270421
AC004854.4,63.263087384295126,-0.8922013569544117,0.30247781404035967,-2.9496423061142765,0.003181420218788965,0.0241664174285354
AC004870.4,2.65507330759366,4.964533445548968,1.8747859524247492,2.6480534693190454,0.008095671965837605,
AC004878.7,12.185525677750585,-0.617395972623663,0.6572252550466481,-0.9393978211927383,0.3475265312527774,0.6417689332332822
AC004893.11,485.5954801637008,-0.0867256094813734,0.1317228689348321,-0.6583944776079815,0.5102846830163019,0.7700525934788756
AC004895.4,4.10023043154719,-0.9501136304368407,1.260071172945152,-0.7540158451654357,0.4508397073191787,0.7289686028190411
AC004901.1,9.420675561733324,2.418367735340141,0.9594627740653796,2.5205435799173057,0.011717372774502032,0.06774308085624296
AC004951.6,637.5198940290783,-0.18258988370856488,0.22915445494282435,-0.7967983155907763,0.425568173529219,0.7106669330678714
AC005009.1,4.498384248743455,-0.9521406393764626,1.0465397765190623,-0.9097988062559988,0.3629286242655189,0.6564444777759618
AC005009.2,33.86745715641451,0.6245108091342549,0.45886715694852215,1.3609838919116966,0.17351877997760984,0.43746500516633613
AC005013.5,3.749054305512713,0.5992051124714354,1.1320602060995482,0.5293049868221797,0.5965938967825815,
AC005037.3,33.98943287694968,0.2725203821440165,0.4522072479051423,0.6026448788834584,0.5467449580024789,0.794565438054387
AC005042.4,2.3468839787890285,0.28087448413109467,1.3099035849507374,0.21442378458843422,0.830216595551065,
AC005042.5,11.80938822079163,-0.08931587738511887,1.226719375195443,-0.0728087280523216,0.9419583254119445,0.9805050677970994
AC005062.2,6.02549955649257,-0.24558338354098036,0.9834197687492936,-0.2497238629373005,0.8028009027986582,0.9249369804500999
AC005076.5,93.42310651844737,-0.7402810488894046,0.2308490134633969,-3.206775882569594,0.0013423152686226076,0.011935220180873425
AC005082.12,35.12456523397643,-0.29401449277108194,0.8908400119940107,-0.33004185803573743,0.7413683343487025,0.8977190503379336
AC005083.1,2.432056219865556,-0.5939764982953132,1.303211723186169,-0.45577897108163234,0.6485489274035614,
AC005152.2,92.09588648694564,-0.8727555420319372,0.29969923659904474,-2.912104655106482,0.0035900233112709707,0.02663734742389535
AC005154.6,2492.160862389858,0.19544825711186353,0.1387495098086999,1.408641063895193,0.1589413300456209,0.41557517757694645
AC005160.3,19.191535649877164,-0.26858237118843276,0.5234275841843651,-0.5131223101414367,0.6078657662665864,0.8330289729924936
AC005162.5,1.584107183025761,0.5714568857068725,2.5600672876067594,0.22321947882904686,0.8233646924692519,
AC005197.2,3.2881098417165675,-0.4675796031966577,1.4093799168318117,-0.33176264086957064,0.7400684962576441,
AC005224.2,725.4405161071994,-0.5001062219120828,0.17543223879462044,-2.8507087713653365,0.004362190303413928,0.03121873671329328
AC005253.2,1.875583572324415,-1.4709087994362602,1.6697533876887354,-0.8809137985773366,0.37836447838225623,
AC005253.4,2.572987872993228,0.41155207124602433,1.2878879796132174,0.31955579814451174,0.7493050866017521,
AC005262.2,2.4000738154015115,2.01698344347292,2.2425745579395304,0.8994053001859244,0.36843681708247805,
AC005262.3,2.6180659919064984,0.1448274386927253,1.207902526399774,0.11989993855248583,0.90456241315323,
AC005281.1,13.595276269144804,0.196838929583287,1.091451095758778,0.180346082704186,0.8568808799517913,0.9487450184808307
AC005304.1,30.15411171794574,-0.38421987936435686,0.5088414901204152,-0.7550875603194873,0.45019644662097624,0.7288675731066571
AC005306.3,60.115886931496995,0.32224442541331144,0.32244493782190115,0.9993781499255527,0.3176115404584985,0.6132094853927796
AC005329.7,276.8242109075448,-0.7589695332921953,0.30534666095069585,-2.485599583532848,0.01293333961504386,0.07305539566444372
AC005339.2,41.4487577998195,0.290079528015883,0.33017828036007124,0.8785542395445906,0.3796430165563606,0.6725036214938671
AC005356.1,9.568050621502257,-0.34411721792873906,0.7600077708331869,-0.4527811834759106,0.6507063142753162,0.8555662570254472
AC005484.5,2.0259445532317035,0.5107703423414817,1.479567363840093,0.34521601031792165,0.7299319832968167,
AC005498.3,13.520548250384266,0.2944107478161448,0.5926139669208074,0.49680021776383093,0.6193299416504672,0.8388288943837183
AC005498.4,7.688005292700061,-0.07033718515025958,0.8744585657528631,-0.08043512626547714,0.9358911906790643,0.9783346537780563
AC005519.4,153.38414786389845,0.05491765574572838,0.2881970380995567,0.190555933911983,0.8488735171070243,0.9456882112216469
AC005523.2,11.676129063513992,0.1331859199342994,0.6789034714788202,0.19617799220290835,0.8444708530323879,0.9442156480336802
AC005532.5,75.23515246451282,-0.5840345222212515,0.31797990007326865,-1.8367026409111984,0.06625380519589526,0.23870785783043522
AC005534.8,98.57572358481532,-0.6026501615433608,0.40795926474154115,-1.477231217987326,0.13961366827323893,0.3844974323835868
AC005540.3,34.92502963042762,-0.8107492192818775,0.4637274372178669,-1.7483313563371794,0.08040666660505265,0.27157191432471317
AC005546.2,83.27636605119075,-0.25769973721552386,0.2979890242152947,-0.8647960705738539,0.38715072826212715,0.6780036990036546
AC005559.2,5.12029609346605,0.1009890421532234,0.884346742519793,0.11419620528648367,0.9090822599747668,0.9688279115006948
AC005562.1,1188.7601414472108,0.2749146031601073,0.18416817854917977,1.4927367220863013,0.13550611685725886,0.3783646893938069
AC005592.1,2.618291763371766,0.05005298830760353,1.3386102429557756,0.03739175654078508,0.9701726454034908,
AC005592.2,63.39960303656286,-0.13951558713834547,0.5859865039550513,-0.23808669004610244,0.8118138577599521,0.9290867439524774
AC005594.3,3.99841700567123,1.129864393152698,1.0490096721230657,1.0770771930691472,0.2814457811130171,
AC005597.1,9.879101028702472,-0.6564921868237023,0.7758461498162886,-0.8461628468210508,0.39746190499362327,0.6879507049411657
AC005606.14,6.457555678377253,0.35207359072798716,0.8208313860471278,0.42892315853498925,0.6679791461958472,0.8635852777857969
AC005606.15,4.781224519998482,-2.085194168534527,1.2087237336198104,-1.7251205635632865,0.08450574739425505,0.28098513703695793
AC005614.3,4.379626862416203,-0.14684207451837095,1.0584378560875618,-0.13873471519732103,0.8896597845984244,0.9627476456394651
AC005618.6,105.73287107095557,-0.3681827435030981,0.26849056802712673,-1.3713060619168531,0.17027956679883935,0.4321429831718251
AC005625.1,2.733698777353879,1.043489349160262,1.5396426442008144,0.6777477573063119,0.4979316404291683,
AC005682.5,995.2388673508502,-0.8149342287032648,0.17006101195686252,-4.792010933758174,1.65117902223386e-06,3.4044029591958375e-05
AC005682.8,30.696535175914835,-0.10725370036545635,0.46435982209476434,-0.23097110314502733,0.8173372514376889,0.9317672735896313
AC005740.6,18.623486770005172,0.44004730042136375,0.5517654861561031,0.7975259625007923,0.42514563069764133,0.7106669330678714
AC005754.7,2.7041863693243573,1.3868121977808516,1.383502862680735,1.0023919972913566,0.31615430569836767,
AC005754.8,49.58618482180557,-0.0260384498288846,0.39899511344204647,-0.06526007199500866,0.9479669324760378,0.9830938211048551
AC005757.7,3.513030509333207,-0.9835556608701951,1.4674089613059151,-0.6702669036414248,0.5026876611989568,
AC005775.2,11.498156159438302,-0.4989831786575047,0.8832917944687,-0.5649131824638347,0.5721328168231137,0.8104095948130258
AC005785.2,19.66078036898994,-0.3804929794199027,0.5577865668440557,-0.6821479792400231,0.4951453847585313,0.7600624761645988
AC005786.5,10.317338535808142,-0.5953099771032667,0.8269974449175725,-0.7198450016524558,0.4716204337567403,0.7440429334080858
AC005786.7,18.181377297607565,0.11196287787652452,0.5326023599730119,0.2102185162720607,0.8334971285489337,0.9394668742687825
AC005789.11,158.64404346936263,0.6605033744227948,0.21420682944016803,3.083484201456265,0.002045919729015638,0.01695737962663523
AC005789.9,20.75047219934611,-0.29607132272591435,0.675151544080508,-0.43852572851497396,0.6610052235911641,0.8603608050101434
AC005863.1,5.9081131085272025,0.2779751256749351,1.2832712674972393,0.2166144701556899,0.8285088079217994,0.9372073565842266
AC005932.1,97.40130078644354,0.445646043295155,0.6267736736990211,0.7110158929699331,0.47707438730227814,0.7471406636657426
AC005943.4,51.52169616589583,-0.009128337910313701,0.35075044963921687,-0.026025163815764574,0.9792372674236205,0.992953105160314
AC005943.5,261.86670417379656,-0.6051638255008391,0.1797038649910293,-3.3675615464978925,0.0007583609723394697,0.007418785849128419
AC005944.2,15.6857465209321,-0.5960517860357372,0.6887049755976459,-0.8654675182482805,0.3867822365497236,0.6775322608057032
AC005954.3,10.614133511103441,-0.821192782855079,0.8461426420062244,-0.9705134123816421,0.33179064272610503,0.6266737061333176
AC006042.6,4.650806812829196,1.0863968491707439,1.1910652211961508,0.9121220482617303,0.3617044729679968,0.655749862379719
AC006042.7,2.382836598939608,-0.7142069811528672,1.9667906011697518,-0.3631332083487136,0.7165053786810944,
AC006115.3,361.22091890627377,-0.1332080621514003,0.3767657408770208,-0.3535567268969936,0.7236711091295416,0.889984761519842
AC006116.12,6.703527091717525,-0.3231586374760998,0.9755549698769218,-0.3312562053954481,0.7404509685869598,0.8974336041403258
AC006116.15,40.995936317439075,-0.05587178689268288,0.37529569486723996,-0.14887404160723827,0.8816530247199129,0.9597541353563358
AC006116.17,28.803353580906872,0.20441515310001834,0.5664820832915247,0.36085016477885956,0.7182114596682606,0.8878541787194365
AC006116.19,90.65268618626232,0.41457899105936075,0.28902227444654355,1.4344188241312856,0.15145277897418535,0.4046952435367732
AC006116.20,2.0199240654677584,1.2575970228743512,2.0192265619746816,0.6228112518708635,0.5334085633681102,
AC006116.21,85.07416689597183,-0.10823877891741764,0.2591881466274783,-0.41760697904516947,0.6762344932921259,0.8680484460934327
AC006116.24,14.147851446769229,0.003642920902989935,0.5648034490152742,0.00644989139025498,0.9948537669223769,0.9979707733594049
AC006126.3,2.409278516829083,0.2450802589564666,1.6376759142703998,0.14965125689453165,0.881039766344461,
AC006129.1,61.3652332623468,0.8744850657712997,0.7948602661489252,1.1001745879287115,0.27125606047635153,0.5642513277047625
AC006129.2,51.820636791006685,0.5654673775816993,0.62642598418163,0.9026882534581198,0.36669137246027766,0.6595099598356526
AC006129.4,92.01993434329212,0.942899054011067,0.8304479889146598,1.135410123930065,0.25620351979371714,0.5481693119267507
AC006159.3,4.030128544804994,-1.4910329371261606,1.1820771205313387,-1.261366886498867,0.2071766929587487,
AC006159.4,2.3742938014186232,1.0324411396159188,1.94120221282792,0.5318565643462104,0.5948253427578922,
AC006160.5,69.1745601926506,-0.010270178611210627,0.3635810702245516,-0.028247286375134035,0.9774649231806878,0.9923625688138321
AC006272.1,3.6562761789249953,0.009469938104606355,1.1476605254895988,0.008251515055435425,0.9934163182451932,
AC006272.2,1.9633242871111343,-0.2976555911114647,1.4193020403576693,-0.20971969506677693,0.8338864529181871,
AC006273.4,4.576457407092161,2.049044096803751,1.0677643225006497,1.919004085100909,0.05498381685646014,0.20967120052271043
AC006273.5,47.412994858624074,4.069472877312374,0.5518223620835375,7.374606679488494,1.6483094726668916e-13,9.460916359396681e-12
AC006273.7,9.061800142895509,2.6317542040434803,0.8834208279244988,2.979049305670663,0.0028914424704377796,0.02234724861610759
AC006277.2,29.241753967467744,-0.41737889111056203,0.4520534437447999,-0.9232954573977035,0.3558532545268709,0.6495765072323058
AC006369.2,4.857250440548465,1.1129045916165359,1.1809898673727068,0.9423489755186155,0.3460140014416466,0.6404596771808354
AC006445.8,13.777797998505198,0.5515828243543544,0.558229006782096,0.9880941650344301,0.3231065331614747,0.6186535964086104
AC006538.1,29.52794419230499,-0.3122313990078027,0.42090365937103824,-0.7418120324122962,0.45820122933347013,0.7343682211824837
AC006547.8,23.029253844747128,0.06745255980799625,0.48455005571763393,0.1392065876622321,0.8892869029902537,0.9627476456394651
AC006942.4,18.707223665837915,-0.04786590544862991,0.6622679489949238,-0.0722757390287006,0.9423824716420633,0.9807927934208588
AC006947.1,99.17044802230873,1.274533386041175,0.46321556887381166,2.7514908213035065,0.0059324682307622745,0.039583574456312304
AC006960.7,10.319481314309519,0.5518319149673995,1.6888582756783044,0.3267485039535153,0.7438581111540681,0.8986475285832302
AC006994.2,7.83455930571213,0.06425271176695486,0.7962444564326213,0.08069470531050657,0.9356847476361568,0.9783139122814555
AC007036.4,43.42439161521975,0.2916224749970407,0.4213326661532801,0.6921430461576149,0.4888475011899983,0.7555191806627762
AC007038.7,584.2147220946161,-0.36068501618872084,0.22279636346410944,-1.618899925387804,0.10546879694472508,0.323720454422575
AC007040.11,10.971911065345244,-0.04286572890616042,0.6956754011648301,-0.06161742794755513,0.9508674978189742,0.9839573512604666
AC007040.8,1.7692539655802741,0.3069633716913672,1.954096458720876,0.15708711323918018,0.8751761936359963,
AC007064.24,12.168111611191017,0.12188118175799821,0.6243347569039956,0.19521767835318507,0.845222539981997,0.9443520395160463
AC007092.1,38.23963005728651,0.4929552850606001,0.4653633809680264,1.059291094273852,0.2894672295542076,0.5849598204474058
AC007163.6,6.548916572495675,0.5192628272984852,0.8282964751183148,0.6269045479450013,0.5307218059227612,0.783978803572175
AC007192.6,2.4315492859490644,0.6678388925360721,1.3158829564726895,0.507521500488355,0.6117889544109236,
AC007193.8,9.993214939971944,-0.5543007061430739,0.7918892241597573,-0.6999725330663777,0.48394445792716934,0.7516744730979827
AC007204.2,8.157527493638806,-1.0207410528197334,0.9380778644564621,-1.088119751563659,0.27654224521420245,0.5704704192575112
AC007228.11,63.19635815334099,-0.4045958194734011,0.2897282921227285,-1.3964663806529978,0.16257409771103454,0.4204087644911289
AC007228.5,18.56018520197874,-0.5255107911235242,0.558941353113204,-0.9401894996613195,0.3471203668877736,0.6414544764616614
AC007228.9,19.003353290783437,-0.44989343189793246,0.569188010601386,-0.7904126993514662,0.42928678807907017,0.7136576525063719
AC007246.3,176.6440714682481,0.5584470698420605,0.22606806428937518,2.4702607668070637,0.013501459235219872,0.07538787877428488
AC007249.3,3.806979928366206,0.25378229047286793,1.1072577119965006,0.22919893690807727,0.8187142988161424,
AC007255.8,13.676683527866222,-0.26752924246024545,0.6955081421574056,-0.38465292675135776,0.7004945756152103,0.8787913905315364
AC007277.3,564.8416950278813,-1.6597823780105843,0.27070611525313004,-6.131307290411841,8.715986766341651e-10,3.1620456908055855e-08
AC007285.6,11.603562086079487,0.48853907888180426,0.7531103089632499,0.6486952483154016,0.5165353763176712,0.7740452253494137
AC007292.3,42.974673609008626,-0.01164714044790144,0.3266217221656417,-0.035659417783593564,0.971553929873355,0.9908406747982312
AC007292.4,5.890043619423824,-0.6592045904033179,0.9499646866247862,-0.6939253634211019,0.48772901659925616,0.75461033353588
AC007292.6,110.866547012961,-0.39794461027662087,0.26306280272068977,-1.51273614574518,0.1303466942421989,0.36898674790827557
AC007292.7,10.561753292311154,-1.1073886151599106,0.7511063796051165,-1.4743432424873084,0.14038919783294063,0.3857265351412165
AC007319.1,60.88783017679578,1.6551311764371117,0.7730093975349271,2.141152723000793,0.03226172413852352,0.14362019661756212
AC007362.3,2.1059921729478535,0.6599480857764272,1.607379179591412,0.4105739915980389,0.6813849379240771,
AC007365.3,17.550246485102544,0.7862628942027947,0.7662626512614724,1.026101028033138,0.3048439657793494,0.6002632447545208
AC007381.2,24.008484668226686,-0.797688040079059,0.5608697728169368,-1.422233963639573,0.15495834211638404,0.41019684980072635
AC007381.3,10.819288381296355,-0.22006592544993234,0.8461348569865844,-0.26008374862805295,0.7947991733938149,0.9217967237223904
AC007383.3,103.60407674435243,-0.6079881372503881,0.3306238218884983,-1.8389120716638196,0.06592811996195713,0.2379649085324937
AC007383.4,1.6845650742632818,-0.7918410035432464,2.033378373609273,-0.3894213756870632,0.6969644620391349,
AC007386.2,4.785372176359176,-0.30450669945648257,0.9650443728998317,-0.3155364748063137,0.7523543615252097,0.9044228638769356
AC007386.4,73.44719048211552,-0.721641342800861,0.32755984456465104,-2.203082443637042,0.027588938365045137,0.12817562057770096
AC007390.5,2423.732496693068,0.002238892123353022,0.13745898445951601,0.01628771034615357,0.9870048619654785,0.9952498904296494
AC007391.2,6.92775408023891,-0.8938218492692096,0.9476742190953572,-0.9431741744778552,0.3455918207209215,0.6398783651152447
AC007392.3,14.7184964761519,0.2674400846939557,0.5653373501432952,0.4730628263392964,0.6361683569724181,0.8478129920254033
AC007401.2,9.097480014507857,0.5963856609253908,0.8482448490479298,0.7030819716674662,0.4820046666161877,0.7502382219858602
AC007405.2,10.560654234238514,-0.6389858174112684,0.6632715488507536,-0.9633849341471605,0.33535438409087526,0.6291767254853257
AC007405.4,50.7368725509975,-0.571667732063302,0.3013288241838702,-1.8971558184373083,0.05780737602902402,0.21711286222328333
AC007405.6,113.19934616069729,-0.8708236661790811,0.2829302838902795,-3.0778736521424723,0.002084832884048943,0.017186927380630296
AC007405.8,28.344526619150184,-0.10633236539309271,0.5218419133827026,-0.20376355878319777,0.8385382712326085,0.9421188492940518
AC007551.3,51.47051683876665,-0.6277802098343432,0.4713207275727296,-1.3319596892489103,0.18287343512665488,0.4513370765077553
AC007563.5,2.337961584925904,-1.4716203255092655,1.5392839276621926,-0.9560421563969085,0.3390509366207722,
AC007566.10,565.9295033302514,-1.607274788935378,0.40234625946518626,-3.9947551421798426,6.476114755592681e-05,0.0009098849510216573
AC007620.3,172.79988518336575,-0.15845838877923535,0.3744234244872165,-0.4232063979336993,0.6721446792504311,0.8660787912365444
AC007740.1,2.066997065472482,-0.16296575292958834,1.7377163113510807,-0.09378156369084312,0.9252826771746945,
AC007743.1,371.7641506765653,0.13065407958336137,0.2601622452301093,0.5022023063638613,0.6155252207573239,0.8364776079301051
AC007773.2,210.9820733297024,-0.19272123033425362,0.18981327931599304,-1.0153200610027897,0.3099532846892397,0.6052757691225684
AC007796.1,133.9627467659742,-0.1593022248522947,0.2735308672109739,-0.5823921317422108,0.5603025802006021,0.8039439874544623
AC007879.1,2.4470002466058483,-1.7157413450378698,1.7680881700203184,-0.9703935437892517,0.3318503655794416,
AC007879.2,8.457662611438751,0.7818987349483149,0.7536316416940498,1.037507837636335,0.29949924494104196,0.5948510966511174
AC007879.5,31.55590035398248,-0.20664713158560263,0.3979322804827588,-0.5193022574969411,0.6035499793655151,0.830774708824622
AC007879.7,3.115007067989767,5.179584518784471,1.789841522856102,2.8938788449377673,0.003805149526525344,
AC007966.1,10.306486909575499,1.094545382322188,0.7548401767944,1.4500359360446649,0.14704849831425523,0.39720052349410256
AC007970.1,3.7932067761326906,-1.328282852110406,1.2565874711660707,-1.0570556229386916,0.29048620263631253,
AC008060.8,9.5982781082441,1.3627960847770046,1.1076727295157964,1.2303237666352334,0.21857588782873544,0.5013677251969277
AC008073.9,8.11631380593053,1.1526342501429603,0.8402015826607794,1.3718544143808422,0.17010876381581547,0.4321039860436189
AC008074.3,12.636420730180467,0.19532711445966336,0.7113925382848204,0.2745700916832785,0.7836465468509125,0.9171359892184332
AC008154.4,2.409582302461256,0.7005097179136351,1.3349609815883612,0.5247417172299341,0.5997627526459253,
AC008174.3,55.00718333058982,0.24312309989691033,0.42916579073555033,0.566501583176562,0.5710528570175571,0.8099082630816198
AC008269.2,18.477119780823227,-0.9004291231689222,0.5714388258089658,-1.575722688940879,0.11508972619717836,0.34178834144951253
AC008278.2,5.594643130028383,-0.918640701904109,1.2487842416679242,-0.7356280382567425,0.4619570944317396,0.737420810274662
AC008278.3,1.8162315649939054,-0.08885710934020849,1.9793091514676886,-0.044892991715983106,0.9641926030148538,
AC008440.5,3.1823723157438213,0.5229428235406817,1.1825467254755972,0.44221747206679235,0.6583318439099829,
AC008592.5,4.715361499071741,-0.14499122240131385,0.9432312873418105,-0.15371757102112704,0.8778324297779536,0.9581733163746097
AC008592.8,8.214657887436585,-0.6564547533187124,0.8138254656949568,-0.8066284246317366,0.4198805922683672,0.7064336675290649
AC008694.3,6.268952746740694,-0.2569202601559265,0.9338568930724938,-0.2751173783283112,0.7832260605954146,0.9170777014497312
AC008697.1,1.9973527408759273,-0.6027437719128884,1.5807958843408365,-0.3812913342472559,0.7029870831365639,
AC008746.12,120.95675860961062,0.36520828918290293,0.321374078358824,1.1363962241383287,0.255790775346627,0.5480961097903437
AC008746.3,94.80082784800989,0.1123845870007947,0.2495458111868742,0.4503565356047379,0.6524533798062131,0.8565063251779823
AC008753.6,38.28466251622598,-0.37003424452428946,0.40951407628665193,-0.9035934683360497,0.3662110059942754,0.6592007431109612
AC008834.1,2.0187799135301057,1.6575257808784272,1.7994313382511848,0.9211386651125729,0.3569780357282431,
AC008937.3,2.858366818704748,-1.2019919728355275,1.3566068710353512,-0.8860282212179694,0.37560231995547894,
AC008982.2,685.5788877364872,-0.23803717639077132,0.16198903669853418,-1.469464731948278,0.1417067809497398,0.3877927819147287
AC008992.1,2.7674870708889223,-0.9063303776011331,1.2783169882331735,-0.709002841974132,0.47832271322546005,
AC009005.2,46.067565942978,0.07164455825347585,0.37901397006509974,0.18902880609168607,0.8500702397760556,0.9461836118037623
AC009120.4,20.07977259499882,-0.435599717172296,0.46433122095383034,-0.93812282593767,0.34818129265825887,0.642183256408476
AC009120.5,2.5992698600212187,-0.9704200406800718,1.277170379584477,-0.759820346754201,0.4473619790016164,
